"lake","datetime","depth","observation","variable","unit","depth_id"
"peter",2024-06-07 04:00:00,4,8.41665,"wtemp","degC",NA
"peter",2024-06-07 04:00:00,4.5,7.07189166666667,"wtemp","degC",NA
"peter",2024-06-07 04:00:00,5,6.12091666666667,"wtemp","degC",NA
"peter",2024-06-07 04:00:00,6,4.87978333333333,"wtemp","degC",NA
"peter",2024-06-07 06:00:00,0.5,19.4454166666667,"wtemp","degC",NA
"peter",2024-06-07 06:00:00,1,19.4491666666667,"wtemp","degC",NA
"peter",2024-06-07 06:00:00,1.5,19.4351666666667,"wtemp","degC",NA
"peter",2024-06-07 06:00:00,2,18.4395,"wtemp","degC",NA
"peter",2024-06-07 06:00:00,2.5,15.6494166666667,"wtemp","degC",NA
"peter",2024-06-07 06:00:00,3,12.6825833333333,"wtemp","degC",NA
"peter",2024-06-07 06:00:00,3.5,10.2414166666667,"wtemp","degC",NA
"peter",2024-06-07 06:00:00,4,8.41214166666667,"wtemp","degC",NA
"peter",2024-06-07 06:00:00,4.5,7.22655,"wtemp","degC",NA
"peter",2024-06-07 06:00:00,5,6.22281666666667,"wtemp","degC",NA
"peter",2024-06-07 06:00:00,6,4.87930833333333,"wtemp","degC",NA
"peter",2024-06-07 07:00:00,0.5,19.3490833333333,"wtemp","degC",NA
"peter",2024-06-07 07:00:00,1,19.3515,"wtemp","degC",NA
"peter",2024-06-07 07:00:00,1.5,19.3364166666667,"wtemp","degC",NA
"peter",2024-06-07 07:00:00,2,18.4715,"wtemp","degC",NA
"peter",2024-06-07 07:00:00,2.5,15.57175,"wtemp","degC",NA
"peter",2024-06-07 07:00:00,3,12.7601666666667,"wtemp","degC",NA
"peter",2024-06-07 07:00:00,3.5,10.2585833333333,"wtemp","degC",NA
"peter",2024-06-07 07:00:00,4,8.44874166666667,"wtemp","degC",NA
"peter",2024-06-07 07:00:00,4.5,7.13674166666667,"wtemp","degC",NA
"peter",2024-06-07 07:00:00,5,6.11196666666667,"wtemp","degC",NA
"peter",2024-06-07 07:00:00,6,4.916025,"wtemp","degC",NA
"peter",2024-06-07 08:00:00,0.5,19.2308333333333,"wtemp","degC",NA
"peter",2024-06-07 08:00:00,1,19.2338333333333,"wtemp","degC",NA
"peter",2024-06-07 08:00:00,1.5,19.2165,"wtemp","degC",NA
"peter",2024-06-07 08:00:00,2,18.489,"wtemp","degC",NA
"peter",2024-06-07 08:00:00,2.5,15.5253333333333,"wtemp","degC",NA
"peter",2024-06-07 08:00:00,3,12.6853333333333,"wtemp","degC",NA
"peter",2024-06-07 08:00:00,3.5,10.35525,"wtemp","degC",NA
"peter",2024-06-07 08:00:00,4,8.50000833333333,"wtemp","degC",NA
"peter",2024-06-07 08:00:00,4.5,7.13253333333333,"wtemp","degC",NA
"peter",2024-06-07 08:00:00,5,6.11179166666667,"wtemp","degC",NA
"peter",2024-06-07 08:00:00,6,4.88028333333333,"wtemp","degC",NA
"peter",2024-06-07 09:00:00,0.5,19.1253333333333,"wtemp","degC",NA
"peter",2024-06-07 09:00:00,1,19.13325,"wtemp","degC",NA
"peter",2024-06-07 09:00:00,1.5,19.1170833333333,"wtemp","degC",NA
"peter",2024-06-07 09:00:00,2,18.4603333333333,"wtemp","degC",NA
"peter",2024-06-07 09:00:00,2.5,15.4981666666667,"wtemp","degC",NA
"peter",2024-06-07 09:00:00,3,12.7135,"wtemp","degC",NA
"peter",2024-06-07 09:00:00,3.5,10.2420833333333,"wtemp","degC",NA
"peter",2024-06-07 09:00:00,4,8.44,"wtemp","degC",NA
"peter",2024-06-07 09:00:00,4.5,7.12809166666667,"wtemp","degC",NA
"peter",2024-06-07 09:00:00,5,6.14908333333333,"wtemp","degC",NA
"peter",2024-06-07 09:00:00,6,4.94193333333333,"wtemp","degC",NA
"peter",2024-06-07 10:00:00,0.5,18.98325,"wtemp","degC",NA
"peter",2024-06-07 10:00:00,1,18.9983333333333,"wtemp","degC",NA
"peter",2024-06-07 10:00:00,1.5,18.9876666666667,"wtemp","degC",NA
"peter",2024-06-07 10:00:00,2,18.4704166666667,"wtemp","degC",NA
"peter",2024-06-07 10:00:00,2.5,15.7180833333333,"wtemp","degC",NA
"peter",2024-06-07 10:00:00,3,12.6998333333333,"wtemp","degC",NA
"peter",2024-06-07 10:00:00,3.5,10.2370833333333,"wtemp","degC",NA
"peter",2024-06-07 10:00:00,4,8.41265833333333,"wtemp","degC",NA
"peter",2024-06-07 10:00:00,4.5,7.15189166666667,"wtemp","degC",NA
"peter",2024-06-07 10:00:00,5,6.142125,"wtemp","degC",NA
"peter",2024-06-07 10:00:00,6,4.91055,"wtemp","degC",NA
"peter",2024-06-07 11:00:00,0.5,18.9040833333333,"wtemp","degC",NA
"peter",2024-06-07 11:00:00,1,18.9063333333333,"wtemp","degC",NA
"peter",2024-06-07 11:00:00,1.5,18.8876666666667,"wtemp","degC",NA
"peter",2024-06-07 11:00:00,2,18.3835833333333,"wtemp","degC",NA
"peter",2024-06-07 11:00:00,2.5,15.5051666666667,"wtemp","degC",NA
"peter",2024-06-07 11:00:00,3,12.7205833333333,"wtemp","degC",NA
"peter",2024-06-07 11:00:00,3.5,10.2865083333333,"wtemp","degC",NA
"peter",2024-06-07 11:00:00,4,8.50064166666667,"wtemp","degC",NA
"peter",2024-06-07 11:00:00,4.5,7.22569166666667,"wtemp","degC",NA
"peter",2024-06-07 11:00:00,5,6.14279166666667,"wtemp","degC",NA
"peter",2024-06-07 11:00:00,6,4.87474166666667,"wtemp","degC",NA
"peter",2024-06-07 12:00:00,0.5,18.88225,"wtemp","degC",NA
"peter",2024-06-07 12:00:00,1,18.8414166666667,"wtemp","degC",NA
"peter",2024-06-07 12:00:00,1.5,18.8271666666667,"wtemp","degC",NA
"peter",2024-06-07 12:00:00,2,18.3265833333333,"wtemp","degC",NA
"peter",2024-06-07 12:00:00,2.5,15.6024166666667,"wtemp","degC",NA
"peter",2024-06-07 12:00:00,3,12.7253333333333,"wtemp","degC",NA
"peter",2024-06-07 12:00:00,3.5,10.2149916666667,"wtemp","degC",NA
"peter",2024-06-07 12:00:00,4,8.407975,"wtemp","degC",NA
"peter",2024-06-07 12:00:00,4.5,7.14515833333333,"wtemp","degC",NA
"peter",2024-06-07 12:00:00,5,6.07394166666667,"wtemp","degC",NA
"peter",2024-06-07 12:00:00,6,4.861,"wtemp","degC",NA
"peter",2024-06-07 13:00:00,0.5,18.8613333333333,"wtemp","degC",NA
"peter",2024-06-07 13:00:00,1,18.7671666666667,"wtemp","degC",NA
"peter",2024-06-07 13:00:00,1.5,18.7009166666667,"wtemp","degC",NA
"peter",2024-06-07 13:00:00,2,18.4313333333333,"wtemp","degC",NA
"peter",2024-06-07 13:00:00,2.5,15.58325,"wtemp","degC",NA
"peter",2024-06-07 13:00:00,3,12.7859166666667,"wtemp","degC",NA
"peter",2024-06-07 13:00:00,3.5,10.3359166666667,"wtemp","degC",NA
"peter",2024-06-07 13:00:00,4,8.45011666666667,"wtemp","degC",NA
"peter",2024-06-07 13:00:00,4.5,7.12503333333333,"wtemp","degC",NA
"peter",2024-06-07 13:00:00,5,6.1582,"wtemp","degC",NA
"peter",2024-06-07 13:00:00,6,4.937225,"wtemp","degC",NA
"peter",2024-06-07 14:00:00,0.5,18.80775,"wtemp","degC",NA
"peter",2024-06-07 14:00:00,1,18.7753333333333,"wtemp","degC",NA
"peter",2024-06-07 14:00:00,1.5,18.7231666666667,"wtemp","degC",NA
"peter",2024-06-07 14:00:00,2,18.2879166666667,"wtemp","degC",NA
"peter",2024-06-07 14:00:00,2.5,15.6166666666667,"wtemp","degC",NA
"peter",2024-06-07 14:00:00,3,12.7373333333333,"wtemp","degC",NA
"peter",2024-06-07 14:00:00,3.5,10.2641833333333,"wtemp","degC",NA
"peter",2024-06-07 14:00:00,4,8.42750833333333,"wtemp","degC",NA
"peter",2024-06-07 14:00:00,4.5,7.20595,"wtemp","degC",NA
"peter",2024-06-07 14:00:00,5,6.15123333333333,"wtemp","degC",NA
"peter",2024-06-07 14:00:00,6,4.93445833333333,"wtemp","degC",NA
"peter",2024-06-07 15:00:00,0.5,18.8803333333333,"wtemp","degC",NA
"peter",2024-06-07 15:00:00,1,18.81575,"wtemp","degC",NA
"peter",2024-06-07 15:00:00,1.5,18.7936666666667,"wtemp","degC",NA
"peter",2024-06-07 15:00:00,2,18.2266666666667,"wtemp","degC",NA
"peter",2024-06-07 15:00:00,2.5,15.6601666666667,"wtemp","degC",NA
"peter",2024-06-07 15:00:00,3,12.7370833333333,"wtemp","degC",NA
"peter",2024-06-07 15:00:00,3.5,10.2818333333333,"wtemp","degC",NA
"peter",2024-06-07 15:00:00,4,8.46581666666667,"wtemp","degC",NA
"peter",2024-06-07 15:00:00,4.5,7.185075,"wtemp","degC",NA
"peter",2024-06-07 15:00:00,5,6.16374166666667,"wtemp","degC",NA
"peter",2024-06-07 15:00:00,6,4.86633333333333,"wtemp","degC",NA
"peter",2024-06-07 16:00:00,0.5,18.9903333333333,"wtemp","degC",NA
"peter",2024-06-07 16:00:00,1,18.87525,"wtemp","degC",NA
"peter",2024-06-07 16:00:00,1.5,18.8010833333333,"wtemp","degC",NA
"peter",2024-06-07 16:00:00,2,18.45475,"wtemp","degC",NA
"peter",2024-06-07 16:00:00,2.5,15.5924166666667,"wtemp","degC",NA
"peter",2024-06-07 16:00:00,3,12.71725,"wtemp","degC",NA
"peter",2024-06-07 16:00:00,3.5,10.33175,"wtemp","degC",NA
"peter",2024-06-07 16:00:00,4,8.54425,"wtemp","degC",NA
"peter",2024-06-07 16:00:00,4.5,7.16383333333333,"wtemp","degC",NA
"peter",2024-06-07 16:00:00,5,6.15979166666667,"wtemp","degC",NA
"peter",2024-06-07 16:00:00,6,4.83684166666667,"wtemp","degC",NA
"peter",2024-06-07 17:00:00,0.5,19.2671666666667,"wtemp","degC",NA
"peter",2024-06-07 17:00:00,1,19.0585,"wtemp","degC",NA
"peter",2024-06-07 17:00:00,1.5,18.9468333333333,"wtemp","degC",NA
"peter",2024-06-07 17:00:00,2,18.5235833333333,"wtemp","degC",NA
"peter",2024-06-07 17:00:00,2.5,15.53275,"wtemp","degC",NA
"peter",2024-06-07 17:00:00,3,12.7708333333333,"wtemp","degC",NA
"peter",2024-06-07 17:00:00,3.5,10.2243833333333,"wtemp","degC",NA
"peter",2024-06-07 17:00:00,4,8.394275,"wtemp","degC",NA
"peter",2024-06-07 17:00:00,4.5,7.20785,"wtemp","degC",NA
"peter",2024-06-07 17:00:00,5,6.20045833333333,"wtemp","degC",NA
"peter",2024-06-07 17:00:00,6,4.972525,"wtemp","degC",NA
"peter",2024-06-07 18:00:00,0.5,19.6821666666667,"wtemp","degC",NA
"peter",2024-06-07 18:00:00,1,19.1983333333333,"wtemp","degC",NA
"peter",2024-06-07 18:00:00,1.5,18.9839166666667,"wtemp","degC",NA
"peter",2024-06-07 18:00:00,2,18.5525,"wtemp","degC",NA
"peter",2024-06-07 18:00:00,2.5,15.6529166666667,"wtemp","degC",NA
"peter",2024-06-07 18:00:00,3,12.78425,"wtemp","degC",NA
"peter",2024-06-07 18:00:00,3.5,10.4221666666667,"wtemp","degC",NA
"peter",2024-06-07 18:00:00,4,8.43793333333333,"wtemp","degC",NA
"peter",2024-06-07 18:00:00,4.5,7.1,"wtemp","degC",NA
"peter",2024-06-07 18:00:00,5,6.19936666666667,"wtemp","degC",NA
"peter",2024-06-07 18:00:00,6,4.935,"wtemp","degC",NA
"peter",2024-06-07 19:00:00,0.5,19.8704166666667,"wtemp","degC",NA
"peter",2024-06-07 19:00:00,1,19.33775,"wtemp","degC",NA
"peter",2024-06-07 19:00:00,1.5,19.0696666666667,"wtemp","degC",NA
"peter",2024-06-07 19:00:00,2,18.62375,"wtemp","degC",NA
"peter",2024-06-07 19:00:00,2.5,15.58625,"wtemp","degC",NA
"peter",2024-06-07 19:00:00,3,12.93425,"wtemp","degC",NA
"peter",2024-06-07 19:00:00,3.5,10.1861666666667,"wtemp","degC",NA
"peter",2024-06-07 19:00:00,4,8.54863333333333,"wtemp","degC",NA
"peter",2024-06-07 19:00:00,4.5,7.23035,"wtemp","degC",NA
"peter",2024-06-07 19:00:00,5,6.0996,"wtemp","degC",NA
"peter",2024-06-07 19:00:00,6,4.820975,"wtemp","degC",NA
"peter",2024-06-07 20:00:00,0.5,20.1550833333333,"wtemp","degC",NA
"peter",2024-06-07 20:00:00,1,19.5123333333333,"wtemp","degC",NA
"peter",2024-06-07 20:00:00,1.5,19.1483333333333,"wtemp","degC",NA
"peter",2024-06-07 20:00:00,2,18.4919166666667,"wtemp","degC",NA
"peter",2024-06-07 20:00:00,2.5,16.156,"wtemp","degC",NA
"peter",2024-06-07 20:00:00,3,12.5055,"wtemp","degC",NA
"peter",2024-06-07 20:00:00,3.5,10.5055,"wtemp","degC",NA
"peter",2024-06-07 20:00:00,4,8.44210833333333,"wtemp","degC",NA
"peter",2024-06-07 20:00:00,4.5,7.18774166666667,"wtemp","degC",NA
"peter",2024-06-07 20:00:00,5,6.25206666666667,"wtemp","degC",NA
"peter",2024-06-07 20:00:00,6,5.08929166666667,"wtemp","degC",NA
"peter",2024-06-07 21:00:00,0.5,20.69775,"wtemp","degC",NA
"peter",2024-06-07 21:00:00,1,19.6475833333333,"wtemp","degC",NA
"peter",2024-06-07 21:00:00,1.5,19.2100833333333,"wtemp","degC",NA
"peter",2024-06-07 21:00:00,2,18.62325,"wtemp","degC",NA
"peter",2024-06-07 21:00:00,2.5,15.6800833333333,"wtemp","degC",NA
"peter",2024-06-07 21:00:00,3,12.8635,"wtemp","degC",NA
"peter",2024-06-07 21:00:00,3.5,10.301075,"wtemp","degC",NA
"peter",2024-06-07 21:00:00,4,8.59210833333333,"wtemp","degC",NA
"peter",2024-06-07 21:00:00,4.5,7.282525,"wtemp","degC",NA
"peter",2024-06-07 21:00:00,5,6.099975,"wtemp","degC",NA
"peter",2024-06-07 21:00:00,6,4.71378333333333,"wtemp","degC",NA
"peter",2024-06-07 22:00:00,0.5,20.7368333333333,"wtemp","degC",NA
"peter",2024-06-07 22:00:00,1,19.773,"wtemp","degC",NA
"peter",2024-06-07 22:00:00,1.5,19.25475,"wtemp","degC",NA
"peter",2024-06-07 22:00:00,2,18.4999166666667,"wtemp","degC",NA
"peter",2024-06-07 22:00:00,2.5,15.7585,"wtemp","degC",NA
"peter",2024-06-07 22:00:00,3,12.7173333333333,"wtemp","degC",NA
"peter",2024-06-07 22:00:00,3.5,10.4738333333333,"wtemp","degC",NA
"peter",2024-06-07 22:00:00,4,8.52623333333333,"wtemp","degC",NA
"peter",2024-06-07 22:00:00,4.5,7.07183333333333,"wtemp","degC",NA
"peter",2024-06-07 22:00:00,5,6.07585,"wtemp","degC",NA
"peter",2024-06-07 22:00:00,6,5.05233333333333,"wtemp","degC",NA
"peter",2024-06-07 23:00:00,0.5,20.7631666666667,"wtemp","degC",NA
"peter",2024-06-07 23:00:00,1,19.8225,"wtemp","degC",NA
"peter",2024-06-07 23:00:00,1.5,19.23125,"wtemp","degC",NA
"peter",2024-06-07 23:00:00,2,18.5185,"wtemp","degC",NA
"peter",2024-06-07 23:00:00,2.5,15.7975,"wtemp","degC",NA
"peter",2024-06-07 23:00:00,3,12.7918333333333,"wtemp","degC",NA
"peter",2024-06-07 23:00:00,3.5,10.3255416666667,"wtemp","degC",NA
"peter",2024-06-07 23:00:00,4,8.29698333333333,"wtemp","degC",NA
"peter",2024-06-07 23:00:00,4.5,7.08930833333333,"wtemp","degC",NA
"peter",2024-06-07 23:00:00,5,6.30725833333333,"wtemp","degC",NA
"peter",2024-06-07 23:00:00,6,4.873575,"wtemp","degC",NA
"peter",2024-06-08,0.5,20.7105,"wtemp","degC",NA
"peter",2024-06-08,1,19.8746666666667,"wtemp","degC",NA
"peter",2024-06-08,1.5,19.3064166666667,"wtemp","degC",NA
"peter",2024-06-08,2,18.6840833333333,"wtemp","degC",NA
"peter",2024-06-08,2.5,15.43975,"wtemp","degC",NA
"peter",2024-06-08,3,12.8045833333333,"wtemp","degC",NA
"peter",2024-06-08,3.5,10.25955,"wtemp","degC",NA
"peter",2024-06-08,4,8.50548333333333,"wtemp","degC",NA
"peter",2024-06-08,4.5,7.370325,"wtemp","degC",NA
"peter",2024-06-08,5,6.3119,"wtemp","degC",NA
"peter",2024-06-08,6,4.81943333333333,"wtemp","degC",NA
"peter",2024-06-08 01:00:00,0.5,20.5081666666667,"wtemp","degC",NA
"peter",2024-06-08 01:00:00,1,19.98425,"wtemp","degC",NA
"peter",2024-06-08 01:00:00,1.5,19.2586666666667,"wtemp","degC",NA
"peter",2024-06-08 01:00:00,2,18.545,"wtemp","degC",NA
"peter",2024-06-08 01:00:00,2.5,15.7803333333333,"wtemp","degC",NA
"peter",2024-06-08 01:00:00,3,12.8986666666667,"wtemp","degC",NA
"peter",2024-06-08 01:00:00,3.5,10.3854166666667,"wtemp","degC",NA
"peter",2024-06-08 01:00:00,4,8.581275,"wtemp","degC",NA
"peter",2024-06-08 01:00:00,4.5,6.89906666666667,"wtemp","degC",NA
"peter",2024-06-08 01:00:00,5,5.9141,"wtemp","degC",NA
"peter",2024-06-08 01:00:00,6,4.798025,"wtemp","degC",NA
"peter",2024-06-08 02:00:00,0.5,20.2898333333333,"wtemp","degC",NA
"peter",2024-06-08 02:00:00,1,20.1281666666667,"wtemp","degC",NA
"peter",2024-06-08 02:00:00,1.5,19.2285833333333,"wtemp","degC",NA
"peter",2024-06-08 02:00:00,2,18.5266666666667,"wtemp","degC",NA
"peter",2024-06-08 02:00:00,2.5,15.8444166666667,"wtemp","degC",NA
"peter",2024-06-08 02:00:00,3,12.6228333333333,"wtemp","degC",NA
"peter",2024-06-08 02:00:00,3.5,10.1250833333333,"wtemp","degC",NA
"peter",2024-06-08 02:00:00,4,8.51438333333333,"wtemp","degC",NA
"peter",2024-06-08 02:00:00,4.5,7.33923333333333,"wtemp","degC",NA
"peter",2024-06-08 02:00:00,5,6.3788,"wtemp","degC",NA
"peter",2024-06-08 02:00:00,6,4.90335833333333,"wtemp","degC",NA
"peter",2024-06-08 03:00:00,0.5,20.098,"wtemp","degC",NA
"peter",2024-06-08 03:00:00,1,20.0739166666667,"wtemp","degC",NA
"peter",2024-06-08 03:00:00,1.5,19.25025,"wtemp","degC",NA
"peter",2024-06-08 03:00:00,2,18.64075,"wtemp","degC",NA
"peter",2024-06-08 03:00:00,2.5,15.693,"wtemp","degC",NA
"peter",2024-06-08 03:00:00,3,12.7074166666667,"wtemp","degC",NA
"peter",2024-06-08 03:00:00,3.5,10.3879166666667,"wtemp","degC",NA
"peter",2024-06-08 03:00:00,4,8.54926666666667,"wtemp","degC",NA
"peter",2024-06-08 03:00:00,4.5,7.0797,"wtemp","degC",NA
"peter",2024-06-08 03:00:00,5,6.10533333333333,"wtemp","degC",NA
"peter",2024-06-08 03:00:00,6,4.96309166666667,"wtemp","degC",NA
"peter",2024-06-08 04:00:00,0.5,19.9376666666667,"wtemp","degC",NA
"peter",2024-06-08 04:00:00,1,19.9349166666667,"wtemp","degC",NA
"peter",2024-06-08 04:00:00,1.5,19.28975,"wtemp","degC",NA
"peter",2024-06-08 04:00:00,2,18.4505833333333,"wtemp","degC",NA
"peter",2024-06-08 04:00:00,2.5,15.7415833333333,"wtemp","degC",NA
"peter",2024-06-08 04:00:00,3,12.6439166666667,"wtemp","degC",NA
"peter",2024-06-08 04:00:00,3.5,10.6028333333333,"wtemp","degC",NA
"peter",2024-06-08 04:00:00,4,8.43001666666667,"wtemp","degC",NA
"peter",2024-06-08 04:00:00,4.5,6.943025,"wtemp","degC",NA
"peter",2024-06-08 04:00:00,5,6.10265,"wtemp","degC",NA
"peter",2024-06-08 04:00:00,6,4.90415833333333,"wtemp","degC",NA
"peter",2024-06-08 06:00:00,0.5,19.6623333333333,"wtemp","degC",NA
"peter",2024-06-08 06:00:00,1,19.6583333333333,"wtemp","degC",NA
"peter",2024-06-08 06:00:00,1.5,19.2523333333333,"wtemp","degC",NA
"peter",2024-06-08 06:00:00,2,18.53925,"wtemp","degC",NA
"peter",2024-06-08 06:00:00,2.5,15.7776666666667,"wtemp","degC",NA
"peter",2024-06-08 06:00:00,3,12.7823333333333,"wtemp","degC",NA
"peter",2024-06-08 06:00:00,3.5,10.21675,"wtemp","degC",NA
"peter",2024-06-08 06:00:00,4,8.473775,"wtemp","degC",NA
"peter",2024-06-08 06:00:00,4.5,7.2712,"wtemp","degC",NA
"peter",2024-06-08 06:00:00,5,6.19989166666667,"wtemp","degC",NA
"peter",2024-06-08 06:00:00,6,4.75364166666667,"wtemp","degC",NA
"peter",2024-06-08 07:00:00,0.5,19.5549166666667,"wtemp","degC",NA
"peter",2024-06-08 07:00:00,1,19.5541666666667,"wtemp","degC",NA
"peter",2024-06-08 07:00:00,1.5,19.3561666666667,"wtemp","degC",NA
"peter",2024-06-08 07:00:00,2,18.5393333333333,"wtemp","degC",NA
"peter",2024-06-08 07:00:00,2.5,15.65625,"wtemp","degC",NA
"peter",2024-06-08 07:00:00,3,12.795,"wtemp","degC",NA
"peter",2024-06-08 07:00:00,3.5,10.3699166666667,"wtemp","degC",NA
"peter",2024-06-08 07:00:00,4,8.38258333333333,"wtemp","degC",NA
"peter",2024-06-08 07:00:00,4.5,7.25721666666667,"wtemp","degC",NA
"peter",2024-06-08 07:00:00,5,6.12386666666667,"wtemp","degC",NA
